,gene_expression,expression_level,cell_line,time_point,expression_pattern,western_blot,protein_level,western_blotting,western_blot_analysis,pcr_product,expression_profile,protein_expression,mrna_level,transcription_factor,signaling_pathway,target_gene,growth_factor,stress_response,protein_kinase,rna_binding_protein,climate_change,gene_family,genome_sequence,datum_set,plant_genome,gene_duplication,gene_tree,protein_sequence,material_online,gene_pair,genome_duplication,reference_genome,sequence_similarity,duplication_event,genome_size,species_tree,copy_number,c._jejunus,cell_cycle,cell_death,dna_damage,room_temperature,cell_proliferation,cell_division,s_phase,stress_granule,dna_replication,cell_growth,flow_cytometry,cell_cycle_progression,t_\_t,scale_bar,\_t,error_bar,_,\_usepackage,%_ci,\_u2009,p_value,mm_nacl,stem_cell,t_cell,cell_type,breast_cancer,dna_methylation,cancer_cell,tumor_cell,b_cell,bone_marrow,progenitor_cell,control_group,hh_signaling,amino_acid,plasma_membrane,amino_acid_sequence,sequence_alignment,figure_supplement,crystal_structure,binding_site,b._napus,table_s1,candidate_gene,b._rapa,table_s2,table_s3,linkage_group,animal_model,motor_neuron,mouse_model,zebra_finch,risk_factor,brain_region,a._thaliana,plant_species,land_plant,arabidopsis_thaliana,cell_wall,flowering_plant,p._patens,seed_plant,group
figure_supplement,0.2515579500812903,0.19956170494167413,0.3029877878161222,0.24296388864846152,0.25093645710446033,0.2567992871536422,0.31460908516036157,0.31964788739741556,0.31008337489560933,0.243323146473795,0.20443875804365613,0.28889983489031684,0.12724650625147046,0.3025792149366559,0.3842129089133803,0.22635798429984447,0.2485542123809243,0.2092111105796246,0.4017304194039111,0.20772227820479638,0.22622487897962018,0.20519518487449184,0.23788038974546066,0.21097985450921183,0.24786950966128543,0.32202362814198165,0.3243478115455659,0.3113289378084549,0.47177422436020744,0.14854909894154683,0.2810880595067736,0.17991030792318288,0.22939254935159123,0.26568758602753134,0.2405711800061837,0.2913763726666768,0.2048383159173851,0.3524949287002469,0.4466776861532023,0.2766187042902892,0.35694570366146855,0.23622768448223408,0.3635046781153614,0.42114558968758825,0.397274085829254,0.17135192829701693,0.37133806550487913,0.39973736031906903,0.36766511307734984,0.4578077916797255,0.2428053863421416,0.404564690488152,0.28519888151466544,0.37116626104757433,0.19279213660785438,0.3067124188121587,0.17465572681868308,0.2077459060814245,0.18596570258098824,0.2863906227719525,0.261467068712502,0.330942418725547,0.3330629879031239,0.1898824085162799,0.1839318942263834,0.2617037693928299,0.27277144122401564,0.22882497699711954,0.26081305989824005,0.3041209396220983,0.19681190757739148,0.3033533367610898,1.0,1.0,1.0,1.0,554,1.0,1.0,0.062561499168809,0.39087777763649734,0.12282666121176171,0.052080754918828784,0.35161418533419575,0.3239927668832886,0.16755569531152342,0.20090060654868522,0.2529946519251114,0.21763730915048468,0.11687764088263375,0.15447637029814726,0.2414599396552189,0.22461274691496178,0.2081136657392237,0.3002442211135428,0.16641091482466794,0.26734023317388345,0.25512985531051047,0.20843925759345644,0.27499699547953915,7
crystal_structure,0.23498004970907682,0.18842518661199292,0.2589127103393605,0.09973353690567777,0.31143174192078205,0.23160811428740435,0.2969600964021355,0.26001686834143145,0.23195674242063352,0.2112762244297039,0.2961922461634602,0.2779705938683102,0.11988731189767081,0.32239059122415165,0.337865767716391,0.19414608555834026,0.20608441850727854,0.21323194244233393,0.3424806633147114,0.40729033850255847,0.17352997436728806,0.28450750128140156,0.3957475059975394,0.32690944016589507,0.3792277141605949,0.21987360752914648,0.2614462470913945,0.4748910147919517,0.272987613769654,0.21009385617313203,0.2266157018541471,0.32848700395486247,0.5060928572922154,0.30299874418825695,0.22175069751804044,0.22673328753138788,0.14136495926607787,0.33368559479648985,0.31693492623067576,0.15934589648883885,0.18334216644736684,0.2428152589627184,0.15427830297376238,0.281951048298001,0.28997995499464013,0.2957299019814916,0.27803466708267993,0.23852091610902448,0.12278366224231457,0.2878361127589796,0.15298974463011766,0.12427152320553726,0.18396102004679296,0.12907984912571863,0.08628339254470807,0.20739154107078728,0.022742531913731167,0.14058492032571285,0.01761293925269474,0.18853724413811368,0.13329654119251344,0.20356255376016627,0.21624780493724916,0.22592446631250349,0.2425458819038992,0.2348106070254533,0.17838762198007857,0.1061344171828214,0.08895260921017695,0.12386641948112107,0.22595082342459927,0.20846745808468614,1.0,1.0,1.0,1.0,1.0,500,1.0,0.23184949489129164,0.20088444728855998,0.19169972558509019,0.17848011238699935,0.19117103880551137,0.166888949513537,0.28539105901927597,0.3406268436390846,0.13426435837408426,0.2953496233579802,0.12983130764678483,0.2504502080597155,0.2177355837514789,0.31730978287373135,0.3754835262892417,0.39479690783762644,0.3138208566782983,0.3497733247553487,0.33946979605059807,0.30989920691758144,0.34114570479964246,7
binding_site,0.3284344566502959,0.33026139455293635,0.3983592571312708,0.12922028882114683,0.3459794536709338,0.21884698932166574,0.31153513502983543,0.24395808425650042,0.27244777104624107,0.38270269166717125,0.3245905982370658,0.3287196617485693,0.20854083249385358,0.5207049004848038,0.4121543126995538,0.539602698728115,0.2634068018353648,0.18793042084890293,0.39583773772731,0.49898768796111553,0.12664007388666498,0.24928731768859463,0.26857497021224674,0.1695319592493011,0.2761805282711998,0.2281857776140115,0.16215215144308326,0.34323426420465525,0.23114385558420206,0.25383766403151675,0.24067684933997086,0.33458129018713634,0.39033103702368976,0.3793876227565437,0.16811314778887135,0.15391642979675185,0.32774004581520727,0.3302049243787368,0.31344548797521976,0.12854739449959768,0.2406363864887373,0.3393179651605201,0.2626771683843326,0.24644896534131897,0.2781898296820362,0.23688038096973052,0.35511778800205707,0.26690436941662354,0.05136980495012744,0.33951823613350834,0.21398219394634438,0.047138728727722304,0.212218169668687,0.12238010410744513,0.09908163163478964,0.2317386978750317,0.0741224417656086,0.09580224151313643,0.1441709214637806,0.17596702536669867,0.31776082072603584,0.2964884487001753,0.34329854926089143,0.366189418092866,0.34964163449668967,0.4066931000178966,0.31554763590637736,0.22443800574311476,0.17349776522232407,0.28208070247812433,0.21240892533771963,0.4703713671730816,1.0,1.0,1.0,1.0,1.0,1.0,499,0.17817376958543663,0.2241205506199781,0.3403800464717006,0.12098552329617233,0.267976430801107,0.24621341629747193,0.2853830051189919,0.22448910459238797,0.11709355392005856,0.18950461348274178,0.21835004892409515,0.26290086544934577,0.2433233695055598,0.24972588103026666,0.27410543893377914,0.2842289198234187,0.23238866195693264,0.16686602485942859,0.2613435868002039,0.14578672427616213,0.25068431940597496,7
b._napus,0.1761127889984247,0.2242110344085474,0.17342210840772868,0.14078911526435195,0.3333654879749426,0.046769996461463646,0.14716386622026784,0.07134463819691153,0.09201837634387088,0.22054875629525572,0.3260631722603572,0.04977853723672297,0.1359296850993451,0.2236656780183669,0.24615560520738738,0.2689997845783618,0.09528094218395833,0.228170850380286,0.18767854905329936,0.16822712034075954,0.2569639630175434,0.40097780763305957,0.4774166036744846,0.30559503428103596,0.42901450429479643,0.2851100896101891,0.2658137532611802,0.3379243907052682,0.31263420891654947,0.4821291480613681,0.3287245097910442,0.5141869465747704,0.36433683278890505,0.39161830250042773,0.36028421970003993,0.2729697165038306,0.2912903479418455,0.172655419498538,0.1457113185190741,0.15337893329733293,0.18643170900259098,0.1410839345137521,0.021023060708468003,0.1606655670554139,0.1924353914548233,0.09226788849117054,0.14099017821437937,0.10231900861804255,0.1712168093786392,0.13368549351946435,0.2852826653492113,0.0775105647756918,0.30418203946752564,0.04300127572479645,0.1919048875920243,0.3482735767031501,0.194901214136724,0.3355397135838575,0.14364420261368194,0.20020343007169555,0.14632730662977786,0.09306229289095694,0.09422251176719097,0.17374089674005908,0.2797302051528462,0.15135714120399268,0.11928114934091036,0.11989666399733323,0.16037400721634082,0.19961086693738583,-0.02691030230525803,0.1501404510619953,0.2356359190230393,0.21834575965368214,0.3231532306518631,0.2833471048857055,0.062561499168809,0.23184949489129164,0.17817376958543663,1680,1.0,1.0,1.0,1.0,1.0,1.0,0.1412489440370226,0.07688498197870301,0.08923234631495186,0.20165798829367032,0.22713847926706843,0.180356262031447,0.5830815605690374,0.5083964303113933,0.3370485243504932,0.5037193467141896,0.2990055223973066,0.44394354856921614,0.36261863445656484,0.44566203078143224,8
table_s1,0.23994214250103854,0.31276510087137765,0.30375075326176004,0.17513308521104612,0.33699086169934483,0.22898605547110315,0.2675748411359687,0.24730748543452163,0.27987031458689554,0.4886324837511121,0.39152587277558293,0.25245393123231863,0.19550656992329069,0.2692802783533054,0.23435180765855781,0.2866154694176215,0.24757906650549302,0.2441196402043073,0.2848297099380675,0.18098206734137393,0.21969188814382207,0.34236554386149304,0.42194445217239096,0.4240436176266642,0.3618231112029334,0.26934925048371605,0.27139255554437736,0.4091240206508898,0.7276327173041683,0.22687396727189296,0.26408136227976486,0.3656824718817342,0.2740038641500352,0.24756678629216478,0.37586913268347,0.2955105463498811,0.40387054308909953,0.26588328924530125,0.22929165796405687,0.14823374356518415,0.20800260205237592,0.2435753352417397,0.18675648614688234,0.2024431230142255,0.22107856573257115,0.16345347515653216,0.25825070925968824,0.296191309028271,0.18743526933203988,0.230616658677136,0.19187412933068232,0.17799290456731107,0.20837391250570575,0.20269693031654168,0.1867546436439863,0.2635982667201708,0.2507755488080464,0.31955582828116835,0.2776816121329776,0.3074693391104573,0.13182225743978163,0.12574356658888317,0.25316868948774307,0.2539992402585122,0.268565934622231,0.21943814535580267,0.13196994319674876,0.11013896340340304,0.10457441858625274,0.1488008073256107,0.19584799552286827,0.20006665995074197,0.2437395897274428,0.13395274441901292,0.4434680906880411,0.3922356019156358,0.39087777763649734,0.20088444728855998,0.2241205506199781,1.0,1168,1.0,1.0,1.0,1.0,1.0,0.16813551891325884,0.12265450608412239,0.1554705755136449,0.15537225069982105,0.10109690401809128,0.06816297428956652,0.3004196367128605,0.44242198311802194,0.3376765879965989,0.21500231907875264,0.3100598860418505,0.2869826780742963,0.335424737002462,0.3284835026195829,8
candidate_gene,0.40653008048961137,0.4211155830498887,0.23039135275213946,0.23947183651237872,0.4515807705831253,0.12686226182599059,0.28036460503638905,0.1664382106083186,0.20057028881643674,0.3330511073485429,0.5096343981638972,0.3251546340343919,0.3020474111463971,0.4752692220176371,0.4195987074814704,0.5975963415076341,0.14757235011345182,0.4394472719105589,0.27021637933857584,0.3264495550963211,0.26960335341908914,0.49314720288248626,0.42968818020203053,0.3645400785971339,0.3773609379809633,0.3693883632336753,0.2723166247144623,0.39412011238627226,0.29031522400242404,0.4785374390448532,0.2942606137853022,0.4926439822130801,0.37471979833281055,0.42982684196883403,0.24361687918411803,0.2504588408410806,0.359967832787503,0.23388229815262346,0.24120040838484208,0.07438278313559547,0.1296617789960209,0.13860524062917473,0.1968148828715739,0.21752763803852654,0.12436703089022647,0.15666489490718807,0.24943577380329338,0.24755213773721407,0.047506460219417096,0.2873080005631084,0.22051401261251308,0.05858222732359674,0.20701150719712913,0.07183986575612694,0.22768880663197635,0.25239929417353646,0.15532544630600523,0.17157149741667552,0.2579004123935516,0.13980332123364117,0.22493423342611268,0.120432664940687,0.22640052213632375,0.37390165847650747,0.36921207713304727,0.27074348436739054,0.22229083542012257,0.13599110591195956,0.07350306519728357,0.1715123615798587,0.13723675332678453,0.3116144782945376,0.1747418898111774,0.15830824024421217,0.33183055120940197,0.34414457018694555,0.12282666121176171,0.19169972558509019,0.3403800464717006,1.0,1.0,1121,1.0,1.0,1.0,1.0,0.30532219263813265,0.11411305084889797,0.2314439211051269,0.24801530104044212,0.35563320159231604,0.36522925747772833,0.38721466147728556,0.4498898968450716,0.2906697698273967,0.39032811062507405,0.24800364685312465,0.369452067699805,0.2752650366961209,0.40298656577833086,8
b._rapa,0.10638804335537813,0.1689104727124413,0.02711697734203001,0.19182836527703337,0.27750285549675535,0.0680376154311716,0.11649580576773849,0.07489393064354513,0.07536086667932737,0.1733873633761433,0.2624353075273298,0.0196787146902591,0.11115990997528034,0.16417713874293532,0.15177161646202963,0.2480964061206343,-0.004040815033148681,0.18471824625480024,0.1540966291378617,0.12226130135704873,0.15584511555069558,0.46372635063561085,0.4531498012184408,0.3398002017708665,0.42206578404373274,0.3742074121604525,0.3235128597768505,0.3737219048403198,0.35122458092787995,0.6700926910189278,0.46251106341869463,0.4350021629050916,0.4087185688189663,0.4959815598713376,0.4115837661531183,0.3013021168884967,0.2855681033601027,0.16122435436933172,0.05801629093396935,0.1034838165361959,0.20002409423102718,0.1315006190322713,-0.024789286661352175,0.07095482440791225,0.15452823903918383,0.0641462917134411,0.11357646258374951,-0.0008934670186898364,0.2089690191838004,0.05575636609421984,0.20806431100455441,0.05949634948970277,0.23654754697292604,0.08097122118821709,0.17513590832035342,0.25397922683777596,0.23272058372969184,0.29876680143428413,0.20458717340278454,0.22950142841843146,0.06548573926885827,0.03427329670626117,0.011748072034340862,0.10984721827799664,0.2832081141932441,0.055347715087115605,0.049910581510345414,0.05875697763839023,0.16800584736504545,0.11806221691755221,0.059738679677239184,0.05650667537759979,0.15680454807794528,0.07989448565521236,0.28391879159220906,0.26253836789596874,0.052080754918828784,0.17848011238699935,0.12098552329617233,1.0,1.0,1.0,787,1.0,1.0,1.0,0.06764187497561515,0.04576858215458232,0.054158649774508384,0.25352967979488883,0.1402294324006841,0.16397245855899265,0.74852060140034,0.479667342038091,0.27413192712962386,0.6000906252402051,0.19742041942196867,0.36853750607053787,0.3354134511527419,0.3601114789953068,8
table_s2,0.25530780454794755,0.39329802480151876,0.3319669720099068,0.17676786665686223,0.3884636054249442,0.22354517710347896,0.29870316364694705,0.23814440159883055,0.2693997242841937,0.45434739520293965,0.44994414946844763,0.25981015984873473,0.22351337448615666,0.25992046614923503,0.265002214861805,0.30478833446197723,0.24211674817469134,0.25077747972820574,0.2766735769279727,0.19021404708905632,0.2087596111021894,0.3634245975581683,0.40618783619185594,0.45193060622422854,0.3546088515601502,0.265750842907505,0.25714846286211834,0.4190622832802505,0.7269099397686867,0.28456102413542705,0.23048813288224684,0.4344502119090617,0.35782136878111337,0.26586889562813176,0.3503094535679139,0.2909005862224958,0.4127366702533085,0.2889649790726915,0.23886374179596345,0.12823853161832732,0.1513865797765569,0.25770240701705677,0.20118431538972176,0.19416295747409013,0.20471989548910868,0.15333922934702773,0.22458440185453432,0.30766703532949735,0.16651354004959273,0.23323258746376765,0.21316043060403136,0.15772751747686234,0.2162141672017678,0.21021586103362305,0.2233138751153867,0.2901628621005365,0.3199179915898507,0.3779937128331826,0.3550940503651299,0.2560011778329001,0.13785319013946049,0.14775520460224545,0.2617741509031958,0.27995003989727885,0.22846761502948276,0.27798010044596305,0.1878006189192407,0.16938927196648262,0.07441549374793731,0.16161384964400027,0.21906229312165654,0.21308168473021155,0.24561739229099772,0.18445781316949056,0.4425281344810617,0.42382771159954774,0.35161418533419575,0.19117103880551137,0.267976430801107,1.0,1.0,1.0,1.0,736,1.0,1.0,0.1456254874545922,0.09513210593469339,0.11518626897277769,0.14039209766309008,0.16435879571122883,0.08703893061529404,0.2986636762581728,0.4542441646825366,0.3280113467008068,0.2146246902542988,0.33432901812631727,0.2780935206871178,0.32795969343688824,0.3185212269832043,8
table_s3,0.21613317879336394,0.32076814505499385,0.2745101015373748,0.12031527299498969,0.3488808553617999,0.1641328880651254,0.21740276039746892,0.19029868805207584,0.21529512750467084,0.4172525251342551,0.396688806340107,0.17581312783819006,0.15801194395722365,0.28045516799424863,0.2300470033248393,0.28141758976250353,0.24257702690873606,0.26040479070741607,0.2908943325187916,0.23088408557224793,0.23057273008938117,0.3988462844288091,0.39248869922198115,0.43416802259058407,0.3450128868709267,0.31016965043376543,0.34927695940340897,0.4260657189599658,0.752809806049473,0.35054396996661086,0.26214588740481715,0.3930731587074402,0.36204932957274916,0.31293587326104355,0.39583119754521245,0.3751022641600601,0.42148872074962623,0.27893089081786004,0.1682726102492919,0.11063469583483826,0.1810412752814723,0.21525610847786814,0.1335634065702264,0.1422827005347363,0.15372038104669208,0.17326668112526328,0.1958194712752993,0.28084546784623776,0.15383510770550543,0.16214761749980983,0.22500698580920586,0.16527787721079454,0.22069524318476133,0.16724747969623854,0.24670614091305598,0.31097473452428126,0.2901175162949622,0.3901309652383958,0.3614090504674869,0.2656108797047009,0.14305652857459095,0.15572733997675706,0.268405594339444,0.20657602427679722,0.23221766500027385,0.2372925859601393,0.1680943396884217,0.16571066367845674,0.16315289081316442,0.15133290694049542,0.17309510381941212,0.1609265828523127,0.30202245291085916,0.1905239911919627,0.48520548274067166,0.4500067367445818,0.3239927668832886,0.166888949513537,0.24621341629747193,1.0,1.0,1.0,1.0,1.0,521,1.0,0.14835501876554463,0.13476755944858976,0.10250206867893412,0.1877305259363681,0.14152687125281957,0.11726573507966905,0.3619494039194544,0.4690714871507017,0.30593084210968613,0.2769368218259353,0.3026151609426625,0.2789180907400873,0.3362274466179256,0.3113837704033628,8
linkage_group,0.10972998477519644,0.24343150635465954,0.17020840707111495,0.16703309438723607,0.240549845108512,0.07688766983873266,0.09951543086953357,0.131855890515155,0.14994413081603458,0.38365049094665404,0.26306954914880726,0.08228325530752403,0.09558200086300858,0.2177635643759977,0.21823577106409436,0.28705826699416803,0.17758297202005754,0.11533303298611519,0.21427517791737663,0.10090483608288137,0.21441702299585524,0.40344736734731224,0.4910849492654352,0.3677068081923739,0.40336444623370504,0.2821703044124467,0.3887412087899005,0.3494611274372822,0.324234013114181,0.4637786572816035,0.2861915627173097,0.598430752040886,0.43177469559791726,0.43231350640642474,0.3808752252792153,0.3931915468697135,0.2977084670194363,0.15489443697249644,0.19056240457004878,0.09838876326309601,0.17871129732757457,0.22242832635056486,0.08354769081812508,0.19510485949857842,0.22704039731215947,0.1138703787311292,0.2314902533066845,0.09567121997361988,0.12341530128048012,0.1794837539116378,0.22621354702328111,0.2581971526055784,0.20900707592669537,0.13461836009761236,0.2577796599610254,0.33191710042284844,0.17940638356050453,0.2701577758905064,0.31337504012591255,0.17559832091150174,0.18104573576137634,0.06829804160252526,0.14148400168050707,0.2509574868662682,0.20234967516042335,0.14296163359349318,0.21300515515785182,0.011397930529660726,0.14629374419252217,0.1901082465329914,0.25439882039180606,0.17543078125191416,0.23352757906518448,0.30267468666835023,0.3504267565843402,0.4157700860668446,0.16755569531152342,0.28539105901927597,0.2853830051189919,1.0,1.0,1.0,1.0,1.0,1.0,499,0.18578425141064797,0.13485385569011626,0.14445404359905276,0.17013734414260184,0.33993724917594803,0.2488180021492164,0.3279610966813779,0.3831274180052458,0.23799402511063206,0.3198960395467394,0.2949663257480185,0.2717990679895277,0.15328419310213448,0.2696014615905837,8
animal_model,0.3114041447486434,0.23529909141967917,0.35928270205765744,0.18163723455597827,0.23518454392351773,0.2402899957706157,0.323343118463037,0.2437014497709529,0.2595588927329094,0.16605530584077188,0.28178183753338715,0.31737848015430675,0.24471854469966678,0.2733988279441306,0.47402998034843935,0.260911369819554,0.4174531963407687,0.34099726025360766,0.2813362369053973,0.3191495971451128,0.3468026043603422,0.25898162525802454,0.3075340211567133,0.23642104805510253,0.20849380098876655,0.23931158412882625,0.3566823452160545,0.2881513144973557,0.20476084104488546,0.17201192431421478,0.20986717725267653,0.2698828467820592,0.26026250093521786,0.20322613169804069,0.2046453212633005,0.317914830489868,0.17802533155998088,0.2939311597000077,0.2811627081767378,0.3412001591293327,0.2846971274130695,0.2166262702004744,0.3501356629419978,0.2536181408561073,0.21906132729577404,0.2244866510917124,0.33157626271017454,0.33761701460965565,0.09710840112700689,0.34005959187085977,0.3339507770868756,0.11443795401146276,0.34601569688779926,0.12432807505408675,0.1419444699636142,0.3510838871538837,0.17242917110828698,0.08360745296655303,0.1555175028858077,0.09744376580428112,0.4638610907825297,0.33854131103894197,0.44374650358330586,0.40359539667844835,0.28026677220351837,0.3744869469222134,0.3361559964393599,0.18488502854852473,0.4270734234193364,0.39886605009189235,0.31979389428102895,0.46932252302168587,0.24098143001808234,0.16147758033121426,0.3022265881005051,0.31567688521094805,0.20090060654868522,0.3406268436390846,0.22448910459238797,0.1412489440370226,0.16813551891325884,0.30532219263813265,0.06764187497561515,0.1456254874545922,0.14835501876554463,0.18578425141064797,1042,1.0,1.0,1.0,1.0,1.0,0.11156316821387338,0.2412952203120249,0.18639072134718537,0.1987277244015956,0.11285387089326884,0.25136502822466533,0.1793500753525032,0.21054386559829974,9
motor_neuron,0.20083764331219278,0.15871543980827207,0.29549772071788216,0.0782694235290442,0.20358256006634273,0.27105023489421237,0.22139314711293984,0.21433135997635405,0.27508380708865154,0.23180630366915445,0.17912330243956504,0.27641528400873616,0.13970223488118186,0.13689928427933018,0.18619753358844254,0.19891403825932746,0.103326094906298,0.23026977524384024,0.08514248892430516,0.45108944282120067,0.2240676391031784,0.15177746761956673,0.08254979854117822,0.13488251472551346,0.09622918279825762,0.27268284750167354,0.28255611373566497,0.1541799853483546,0.18556866474862527,0.12194836167118057,0.19438362055701894,0.11579847665908435,0.20215877674384214,0.18401764090932135,0.09235117122511387,0.21892158799668482,0.217679753942972,0.3300332898144711,0.23642958411241635,0.3490612705640906,0.24326344160464267,0.17102938736600112,0.25444588476803104,0.2668687242317558,0.18755101200269791,0.45476366204878194,0.22512906529785437,0.1980294668119041,0.02433013425982076,0.22750913780406198,0.16121866133315232,0.2938222991414372,0.17028165976943208,0.1666677144805103,0.04583940466791354,0.2062970596875391,0.15068095442213472,0.052581748827273796,0.09591235128782287,0.11505362897959413,0.3448093644847645,0.2503790450420619,0.4465598714562153,0.2186663946931675,0.19976175623291514,0.25647413360760973,0.27876532896076095,0.15031261827724104,0.2749648951008326,0.386164046708663,0.11938557975635368,0.29544043128799014,0.221787449780878,0.2695715718880934,0.20522982170773194,0.17354522789568205,0.2529946519251114,0.13426435837408426,0.11709355392005856,0.07688498197870301,0.12265450608412239,0.11411305084889797,0.04576858215458232,0.09513210593469339,0.13476755944858976,0.13485385569011626,1.0,1007,1.0,1.0,1.0,1.0,0.09304945937896208,0.0033082527911198027,0.1305080927499856,0.12731114594792242,0.20020758969044627,0.09464876886665849,0.08179166027312479,0.145358343856188,9
mouse_model,0.33922580611472763,0.29092431817374576,0.4094552154349832,0.16093544674204832,0.2936888780095586,0.3005674151725645,0.36803029184478164,0.29976041907652334,0.36427282928667803,0.17875982441731628,0.3407697191778354,0.39494771232283,0.30836931419440944,0.2555834415683057,0.4710747686083328,0.3088315175543228,0.3350558313254399,0.2804875327362231,0.21489454122874316,0.3065822132903213,0.21456633378732584,0.18684886223141922,0.2230665200078595,0.16303986118580643,0.13869909998117477,0.16124977266250606,0.21388617471732768,0.250707637596129,0.08908072857586977,0.13023418107537335,0.1649114732220275,0.1847138602780969,0.2590704417052355,0.1293438687121931,0.1329411075126434,0.1442114822020989,0.20451099864127345,0.3046016602779969,0.2658916476742279,0.36955840476921176,0.2866409249952981,0.1626616848182725,0.38859153033302124,0.2177716133957331,0.19492120107980768,0.2414247492083415,0.2930119310962148,0.310156348904242,0.15132518817667595,0.33274778077048306,0.30056515264521877,0.16670897588425174,0.31517484563531983,0.14803142658361707,0.12129027672114098,0.2970432686120694,0.14360180803960199,0.11173996697749591,0.22150771631553126,0.06525476119171605,0.4620518352962042,0.37439844165070185,0.42598346241855645,0.4603022171951141,0.2871219456317692,0.4109936132148847,0.432213636360274,0.23409482206235824,0.42296392875497235,0.4237784613129464,0.33949681385495645,0.5586960541080769,0.2348361500235198,0.20899146995547324,0.28271737715574835,0.28863887522404796,0.21763730915048468,0.2953496233579802,0.18950461348274178,0.08923234631495186,0.1554705755136449,0.2314439211051269,0.054158649774508384,0.11518626897277769,0.10250206867893412,0.14445404359905276,1.0,1.0,988,1.0,1.0,1.0,0.12502526348462997,0.12299757195863832,0.1014824203429495,0.14625012881320007,0.08616484899517267,0.13243340144014237,0.12900164763737396,0.11668059839262927,9
zebra_finch,0.2761844527715228,0.1868918979102751,0.13787911882833098,0.18682563472993555,0.25383830287187475,0.14264999522791746,0.2113044869557517,0.11124967305565844,0.14319740735788877,0.28635316895475205,0.18312949852019336,0.18865816515067005,0.17261908789955382,0.2461574403585314,0.11355926745352986,0.22933924660411364,0.08252677373754164,0.2777892071182051,0.14078940081442856,0.3040411867197563,0.25966072308725474,0.19777860652466492,0.29081972994933797,0.22792679694714246,0.2894190501134535,0.24904600073478617,0.20908000430746387,0.32534078813844236,0.1925610970884576,0.2711702640082923,0.2290129401690053,0.3031607191421273,0.26893236377258867,0.24074070495420818,0.20335430651263703,0.177846092889713,0.1330400942298123,0.19003077335030194,0.12222855512425435,0.10774508710738923,0.10168536917990588,0.21895189464246834,0.14865300872153775,0.08899208788023408,0.13324887720952316,0.2877098370868035,0.15057569255244513,0.09168070504910351,0.009882586209808406,0.11041895131548404,0.1543128660398173,0.1711868593556,0.1999538567304553,0.1910713597748656,0.07990008496104767,0.20572508122563227,0.10030696245420836,0.10832232825849399,0.08936337018150503,0.17348249613603195,0.23255899205245315,0.19540651178359084,0.22480849532493286,0.13997084955963104,0.1598740949483578,0.1216596435013436,0.11511724052669071,0.08634175112633113,0.1832251652933925,0.235374932490785,0.2680541389555332,0.2086408352732858,0.16359505613878364,0.05092350145451959,0.26813362545319425,0.22845088737184144,0.11687764088263375,0.12983130764678483,0.21835004892409515,0.20165798829367032,0.15537225069982105,0.24801530104044212,0.25352967979488883,0.14039209766309008,0.1877305259363681,0.17013734414260184,1.0,1.0,1.0,766,1.0,1.0,0.1952516997168841,0.23689187872287853,0.23768863028572157,0.225825598621578,0.07840102583787653,0.27773205026326153,0.2133577023033832,0.22882809138977528,9
risk_factor,0.2280062980592843,0.21093033767958744,0.24460503974030473,0.23833045809644424,0.1435920919057715,0.16847798240704248,0.26324847720121525,0.20590133335357902,0.22276895438351937,0.14756889587029093,0.24133154395535367,0.28027492765065776,0.2094163350084627,0.3018359375031302,0.45378143904788165,0.23587177540403179,0.47004587808162973,0.32329579534631486,0.2688753475350686,0.3212614874364914,0.34860743130639393,0.228555126109139,0.23179250804853732,0.2263605269621876,0.21321366935907696,0.1987517444278411,0.2232669124449293,0.16942195455881143,0.13096134033113843,0.15302072611276307,0.23868396460663943,0.18489827480307786,0.19101004793365367,0.2875614332834313,0.1825464986709027,0.22056844911085918,0.19105466556946174,0.23269143822916635,0.24632057310534466,0.22167411371852436,0.273349814361739,0.21041305957110784,0.23777815159289634,0.1621702328930047,0.18356425471633275,0.16032682698626072,0.26253893950425405,0.24450877329662737,0.0850414680687629,0.2930496478874783,0.31392579564832895,-0.0003896756544479983,0.31553356442044395,0.1201885870502475,0.05528780038283051,0.38307437879094763,0.5049474970193352,0.19401586498810838,0.33420063685198176,0.09599436641810555,0.340397831430122,0.2621138024136762,0.33309117441581393,0.5476425871140677,0.29776825402875856,0.2912713179668302,0.32173662218996213,0.17363876959791857,0.3706137890313084,0.3705336899476853,0.381650293845577,0.3873726956807714,0.17485299663251547,0.15515951645712184,0.14372122481925534,0.18037455894257212,0.15447637029814726,0.2504502080597155,0.26290086544934577,0.22713847926706843,0.10109690401809128,0.35563320159231604,0.1402294324006841,0.16435879571122883,0.14152687125281957,0.33993724917594803,1.0,1.0,1.0,1.0,691,1.0,0.11452037095274567,0.20249604442209562,0.23407980239327913,0.13667934932805736,0.19893341978266083,0.24665600732884269,0.06945851541054485,0.2660717234717763,9
